"TOA5","Compass_CRC_UP_303","CR1000X","28730","CR1000X.Std.05.01","CPU:COMPASS_v3.CR1X","57162","WaterLevel600A"
"TIMESTAMP","RECORD","PB","Statname","Aquatroll_IDA(1)","Barometric_Pressure600A","Temperature600A","Actual_Conductivity600A","Specific_Conductivity600A","Salinity600A","TDS600A","Water_Density600A","Resistivity600A","pH600A","pH_mV600A","pH_ORP600A","RDO_concen600A","RDO_perc_sat600A","RDO_part_Pressure600A","Pressure600A","Depth600A","Voltage_Ext600A","Battery_Int600A"
"TS","RN","","","","mmHg","C","uS/cm","uS/cm","PSU","ppt","g/cm3","ohm-cm","pH","mV","ORP- mV","mg/L","%Sat","Torr","PSI","cm","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-03-08 13:00:00",29885,303,"COMPASS_CRC_UP","713IN-SITU AT600V229 8",760.67,10.55,1090.2,1505.8,0.76,0.98,1,917.28,7.07,-25.3,178.3,0,0,-0.38,5.731,422.46,11.416,45
"2023-03-08 13:15:00",29886,303,"COMPASS_CRC_UP","713IN-SITU AT600V229 8",760.6,10.55,1090.3,1506.1,0.76,0.98,1,917.17,7.07,-25.3,178.4,0,0,-0.41,5.728,422.19,11.416,45
"2023-03-08 13:30:00",29887,303,"COMPASS_CRC_UP","713IN-SITU AT600V229 8",760.47,10.55,1090.2,1505.9,0.76,0.98,1,917.29,7.06,-25.2,178.4,0,0,-0.44,5.723,421.88,11.407,45
"2023-03-08 13:45:00",29888,303,"COMPASS_CRC_UP","713IN-SITU AT600V229 8",760.21,10.55,1090.9,1506.8,0.76,0.98,1,916.66,7.06,-25.2,178.3,0,0,-0.51,5.718,421.5,11.398,45
"2023-03-08 14:00:00",29889,303,"COMPASS_CRC_UP","713IN-SITU AT600V229 8",760.1,10.55,1091,1507.1,0.76,0.98,1,916.58,7.06,-25.2,178.2,0,0,-0.52,5.715,421.32,11.407,45
"2023-03-08 14:15:00",29890,303,"COMPASS_CRC_UP","713IN-SITU AT600V229 8",760,10.55,1091.2,1507.4,0.76,0.98,1,916.4,7.06,-25.2,178.2,0,0,-0.52,5.708,420.87,11.425,45
"2023-03-08 14:30:00",29891,303,"COMPASS_CRC_UP","713IN-SITU AT600V229 8",759.93,10.54,1091.2,1507.4,0.76,0.98,1,916.4,7.06,-25.2,178.2,0,0,-0.53,5.703,420.49,11.407,45
"2023-03-08 14:45:00",29892,303,"COMPASS_CRC_UP","713IN-SITU AT600V229 8",759.84,10.55,1092,1508.4,0.76,0.98,1,915.71,7.06,-25.1,178.1,0,0,-0.42,5.698,419.97,11.407,45
"2023-03-08 15:00:00",29893,303,"COMPASS_CRC_UP","713IN-SITU AT600V229 8",759.85,10.54,1092,1508.4,0.76,0.98,1,915.79,7.06,-25.2,178.2,0,0,-0.43,5.694,419.85,11.416,45
"2023-03-08 15:15:00",29894,303,"COMPASS_CRC_UP","713IN-SITU AT600V229 8",759.78,10.54,1091.6,1507.9,0.76,0.98,1,916.11,7.06,-25.1,177.9,0,0,-0.42,5.691,419.64,11.416,45
"2023-03-08 15:30:00",29895,303,"COMPASS_CRC_UP","713IN-SITU AT600V229 8",759.67,10.54,1091.4,1507.8,0.76,0.98,1,916.22,7.06,-25.1,177.7,0,0,-0.44,5.687,419.27,11.434,45
"2023-03-08 15:45:00",29896,303,"COMPASS_CRC_UP","713IN-SITU AT600V229 8",759.59,10.55,1092.6,1509.3,0.76,0.98,1,915.25,7.06,-25.1,177.6,0,0,-0.51,5.685,419.16,11.416,45
"2023-03-08 16:00:00",29897,303,"COMPASS_CRC_UP","713IN-SITU AT600V229 8",759.51,10.54,1092.2,1508.8,0.76,0.98,1,915.58,7.06,-25.1,177.3,0,0,-0.52,5.68,418.81,11.407,45
"2023-03-08 16:15:00",29898,303,"COMPASS_CRC_UP","713IN-SITU AT600V229 8",759.44,10.54,1092.7,1509.5,0.76,0.98,1,915.2,7.06,-25.1,177.6,0,0,-0.52,5.676,418.55,11.407,45
